refer,FALSE
belong,FALSE
refer,FALSE
call,FALSE
refer,TRUE
lead,TRUE
link,TRUE
refer,TRUE
assign,TRUE
point,TRUE
link,TRUE
correspond,TRUE
#,TRUE
group,TRUE
set,TRUE
network,TRUE
pair,TRUE
number,TRUE
subset,TRUE
class,TRUE
collection,TRUE
community,TRUE
list,TRUE
group,TRUE
team,TRUE
type,TRUE
category,TRUE
system,TRUE
people,TRUE
user,TRUE
individual,TRUE
member,TRUE
person,TRUE
group,TRUE
participant,TRUE
player,TRUE
customer,TRUE
party,TRUE
consumer,TRUE
listener,TRUE
organization,TRUE
company,TRUE
subscriber,TRUE
wish,FALSE
want,TRUE
agree,TRUE
choose,TRUE
attempt,TRUE
tend,TRUE
like,FALSE
prefer,TRUE
need,TRUE
try,TRUE
intend,FALSE
use,FALSE
continue,FALSE
share,FALSE
give,FALSE
provide,FALSE
send,TRUE
offer,TRUE
transmit,TRUE
exchange,TRUE
use,FALSE
supply,TRUE
assign,TRUE
deliver,FALSE
allow,TRUE
make,TRUE
channel,TRUE
protocol,TRUE
message,TRUE
method,TRUE
server,TRUE
resource,FALSE
signal,TRUE
service,FALSE
information,FALSE
connection,TRUE
create,TRUE
call,TRUE
generate,FALSE
form,FALSE
another,TRUE
produce,FALSE
control,TRUE
define,TRUE
become,TRUE
one,TRUE
per,TRUE
every,TRUE
datum,TRUE
service,TRUE
term,TRUE
viewer,TRUE
station,TRUE
broadcaster,TRUE
voter,TRUE
student,TRUE
team,TRUE
communicate,FALSE
work,TRUE
move,FALSE
travel,TRUE
search,TRUE
coordinate,TRUE
collaborate,TRUE
switch,FALSE
navigate,FALSE
alternate,TRUE
rotate,TRUE
mix,FALSE
cooperate,FALSE
operate,FALSE
broadcast,FALSE
direct,FALSE
online,TRUE
video,FALSE
print,FALSE
public,FALSE
visual,FALSE
technical,FALSE
electronic,TRUE
voice,FALSE
medium,FALSE
radio,TRUE
digital,FALSE
commercial,FALSE
international,TRUE
distribute,FALSE
wireless,FALSE
share,TRUE
collaborative,FALSE
structure,TRUE
free,TRUE
alternative,TRUE
secure,TRUE
parallel,TRUE
remote,TRUE
satellite,FALSE
open,FALSE
option,TRUE
strategy,TRUE
method,FALSE
goal,TRUE
operation,FALSE
episode,TRUE
game,FALSE
case,TRUE
version,FALSE
way,FALSE
instance,TRUE
scenario,TRUE
situation,TRUE
story,FALSE
mode,TRUE
book,FALSE
scene,TRUE
mission,TRUE
stage,TRUE
need,TRUE
attempt,TRUE
try,TRUE
manage,TRUE
begin,FALSE
appear,TRUE
decide,TRUE
continue,TRUE
want,TRUE
seem,TRUE
need,TRUE
convey,TRUE
get,TRUE
pass,FALSE
leave,FALSE
relay,TRUE
write,FALSE
spread,FALSE
carry,TRUE
release,TRUE
letter,TRUE
warn,TRUE
text,TRUE
note,TRUE
report,FALSE
request,TRUE
response,TRUE
reply,FALSE
word,TRUE
bullet,FALSE
threat,TRUE
email,TRUE
base,TRUE
organization,TRUE
station,TRUE
facility,TRUE
room,TRUE
build,TRUE
city,TRUE
unit,TRUE
area,TRUE
camp,TRUE
the,TRUE
this,TRUE
a,TRUE
each,TRUE
every,TRUE
that,TRUE
another,TRUE
number,TRUE
message,TRUE
traffic,TRUE
address,TRUE
unit,FALSE
number,FALSE
code,FALSE
call,TRUE
train,TRUE
code,TRUE
block,FALSE
arrive,FALSE
appear,TRUE
begin,FALSE
start,TRUE
end,TRUE
come,TRUE
occur,TRUE
stop,FALSE
terminate,TRUE
originate,TRUE
commence,TRUE
arrive,FALSE
enter,TRUE
reside,TRUE
time,TRUE
location,TRUE
point,FALSE
moment,TRUE
place,TRUE
time,TRUE
destination,TRUE
date,TRUE
address,FALSE
position,TRUE
frequency,TRUE
level,FALSE
site,FALSE
italic,FALSE
#,FALSE
return,FALSE
particular,TRUE
person,TRUE
write,TRUE
example,TRUE
simplicity,TRUE
example,FALSE
comparison,FALSE
we,FALSE
convenience,FALSE
illustration,FALSE
belong,TRUE
belong,TRUE
go,TRUE
correspond,TRUE
lead,TRUE
belong,TRUE
agent,TRUE
domain,TRUE
entity,TRUE
database,TRUE
node,TRUE
program,TRUE
agency,TRUE
model,TRUE
relate,TRUE
apply,TRUE
connect,TRUE
respond,TRUE
extend,TRUE
translate,TRUE
contribute,TRUE
bind,TRUE
communication,FALSE
packet,TRUE
communication,TRUE
transmission,TRUE
route,FALSE
connection,TRUE
share,FALSE
switch,FALSE
packet,FALSE
network,TRUE
signal,TRUE
network,TRUE
manner,TRUE
fashion,FALSE
sense,TRUE
format,TRUE
context,TRUE
capacity,TRUE
degree,TRUE
state,TRUE
conversation,FALSE
file,TRUE
content,TRUE
document,FALSE
originate,TRUE
come,TRUE
originate,FALSE
arrive,FALSE
arise,FALSE
start,FALSE
travel,FALSE
pass,FALSE
flow,FALSE
stem,TRUE
come,FALSE
exist,FALSE
occur,FALSE
originate,FALSE
internet,FALSE
internet,FALSE
ip,FALSE
computer,FALSE
web,TRUE
web,TRUE
connect,TRUE
common,TRUE
it,TRUE
source,TRUE
provider,TRUE
page,TRUE
gateway,TRUE
send,TRUE
route,FALSE
transmit,FALSE
deliver,TRUE
transfer,TRUE
transport,TRUE
carry,TRUE
pass,TRUE
direct,TRUE
trace,FALSE
link,TRUE
return,TRUE
host,TRUE
member,FALSE
session,FALSE
port,TRUE
user,TRUE
broadband,TRUE
',TRUE
node,TRUE
channel,TRUE
operator,TRUE
device,TRUE
computer,TRUE
system,FALSE
country,FALSE
program,TRUE
zone,TRUE
#,TRUE
office,TRUE
region,TRUE
line,TRUE
jurisdiction,TRUE
neighborhood,TRUE
receive,TRUE
receive,TRUE
same,FALSE
send,FALSE
message,FALSE
state,FALSE
#,FALSE
it,TRUE
#,TRUE
usc,FALSE
consider,FALSE
require,TRUE
delay,TRUE
avoid,TRUE
remember,TRUE
risk,TRUE
single,FALSE
receive,TRUE
either,TRUE
#,TRUE
request,TRUE
transmission,TRUE
signal,TRUE
feed,FALSE
feed,TRUE
receiver,TRUE
customer,TRUE
client,TRUE
caller,TRUE
carrier,TRUE
website,TRUE
send,FALSE
enter,FALSE
leave,TRUE
call,TRUE
join,TRUE
reach,FALSE
request,TRUE
transmit,TRUE
exit,TRUE
start,TRUE
answer,FALSE
launch,TRUE
accept,TRUE
local,TRUE
simultaneous,TRUE
package,TRUE
automate,TRUE
bandwidth,TRUE
delivery,TRUE
stream,TRUE
sms,FALSE
news,FALSE
live,FALSE
audio,TRUE
tv,TRUE
news,TRUE
multiple,TRUE
hybrid,TRUE
regional,FALSE
serial,TRUE
mobile,TRUE
independent,TRUE
implement,TRUE
perform,TRUE
use,TRUE
achieve,TRUE
make,FALSE
manage,TRUE
handle,TRUE
provide,TRUE
do,TRUE
maintain,FALSE
execute,TRUE
design,FALSE
possible,TRUE
conduct,FALSE
encryption,TRUE
technology,FALSE
probability,FALSE
performance,TRUE
intention,TRUE
instruction,TRUE
note,TRUE
copy,TRUE
follow,TRUE
accompany,TRUE
issue,FALSE
give,TRUE
specify,TRUE
read,TRUE
sign,FALSE
support,TRUE
affect,TRUE
party,TRUE
device,TRUE
operator,FALSE
authority,TRUE
write,TRUE
build,TRUE
base,TRUE
develop,FALSE
program,FALSE
create,FALSE
construct,TRUE
publish,TRUE
code,TRUE
available,TRUE
compose,TRUE
run,TRUE
provide,TRUE
contain,TRUE
include,FALSE
define,FALSE
use,FALSE
describe,FALSE
implement,TRUE
incorporate,TRUE
